start,end,label,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz,original_start,original_end,filename
0 days 00:00:00.520000,0 days 00:00:00.540000,answer9,0.16151564,-13.77068,21.00236,0.042500783,-0.026977263,0.033799157,20.225555,13.654655,1.8294443,-3.2519548,16.982607,0.0,0.0,-5.949062,-3.1880987,18.83291,444.61612,1546.2518,3.109974,1121.1592,2080.822,-4.8596587,2112.6252,996.3194,-11.826835,0 days 00:02:12.818965632,0 days 00:02:12.838965632,ID47_20ms.csv
0 days 00:00:00.540000,0 days 00:00:00.560000,answer9,0.190302,-14.096292,22.137934,0.028714372,-0.021546245,0.04880577,23.382761,11.407348,2.3280954,2.7734978,0.0,0.0,0.0,0.0,0.0,0.0,355.41708,1329.7515,-134.44301,1333.5366,1064.3356,-136.6738,2277.6633,901.0596,-137.51747,0 days 00:02:12.838965632,0 days 00:02:12.858965632,ID47_20ms.csv
0 days 00:00:00.560000,0 days 00:00:00.580000,answer9,0.19843781,-13.438637,19.489618,0.010195534,-0.017271591,0.06469057,20.238733,12.41623,4.875344,3.655875,0.0,0.0,0.0,0.0,0.0,0.0,623.55414,1155.2322,-201.0,1663.9595,932.4051,-201.0,2630.287,812.1663,-201.0,0 days 00:02:12.858965632,0 days 00:02:12.878965632,ID47_20ms.csv
0 days 00:00:00.580000,0 days 00:00:00.600000,answer9,0.19790049,-12.656449,17.439093,-0.0067352992,-0.021351643,0.056807533,18.053116,11.077919,5.3818984,-2.8099365,0.0,0.0,0.0,0.0,0.0,0.0,643.69934,1192.264,-137.432,1694.3135,899.14606,-140.51717,2680.7756,783.12445,-141.27109,0 days 00:02:12.878965632,0 days 00:02:12.898965632,ID47_20ms.csv
0 days 00:00:00.600000,0 days 00:00:00.620000,answer9,0.19448495,-14.287509,23.694529,-0.023936458,-0.011166751,0.07099797,20.43022,11.20444,8.48458,6.823443,16.532152,0.0,0.0,-3.4710953,-4.5798507,20.090652,877.105,1340.8711,-4.0241838,1907.5482,916.8908,-13.760976,2957.9534,735.9651,-18.598309,0 days 00:02:12.898965632,0 days 00:02:12.918965632,ID47_20ms.csv
0 days 00:00:00.620000,0 days 00:00:00.640000,answer9,0.1976463,-13.052861,24.486801,0.022240361,-0.008547,0.07521544,21.23173,8.206159,3.3071315,1.4874207,13.818032,0.0,0.0,-4.311667,-5.2276683,15.642769,801.5478,1306.9718,-64.52306,1882.6957,1072.4506,-70.774666,2878.8926,735.551,-73.92346,0 days 00:02:12.918965632,0 days 00:02:12.938965632,ID47_20ms.csv
0 days 00:00:00.640000,0 days 00:00:00.660000,answer9,0.2093233,-10.614518,19.672005,0.04225107,-0.014493193,0.072961606,19.258293,4.990154,-1.397739,-3.0905533,0.0,0.0,0.0,0.0,0.0,0.0,599.95245,1310.3568,-201.0,1600.2589,1193.0297,-201.0,2507.181,1025.0513,-201.0,0 days 00:02:12.938965632,0 days 00:02:12.958965632,ID47_20ms.csv
0 days 00:00:00.660000,0 days 00:00:00.680000,answer9,0.20245482,-9.923986,18.860771,0.0036117265,-0.010478311,0.059530903,18.34369,5.6089745,5.449846,0.58395624,0.0,0.0,0.0,0.0,0.0,0.0,386.61353,1541.1932,-201.0,1307.8833,1518.6661,-201.0,2200.9724,1171.0492,-201.0,0 days 00:02:12.958965632,0 days 00:02:12.978965632,ID47_20ms.csv
0 days 00:00:00.680000,0 days 00:00:00.700000,answer9,0.18949409,-10.737671,21.21306,0.022185037,-0.008598034,0.055982143,20.913025,8.634095,-0.5875892,-0.50163674,0.0,0.0,0.0,0.0,0.0,0.0,312.28842,1431.9062,-201.0,1248.9347,964.98126,-201.0,2414.0027,852.1177,-201.0,0 days 00:02:12.978965632,0 days 00:02:12.998965632,ID47_20ms.csv
0 days 00:00:00.700000,0 days 00:00:00.720000,answer9,0.1848474,-11.3775,17.577112,0.026535561,-0.016739458,0.044904564,21.152067,6.277223,0.15534614,-2.0585153,0.0,0.0,0.0,0.0,0.0,0.0,362.61606,1560.9156,-131.70517,1191.476,1269.8384,-134.93716,2270.3665,801.44073,-139.26538,0 days 00:02:12.998965632,0 days 00:02:13.018965632,ID47_20ms.csv
0 days 00:00:00.720000,0 days 00:00:00.740000,answer9,0.18606113,-15.236594,22.629831,0.028609967,-0.017509382,0.06379127,23.94992,12.100871,4.279327,1.0716867,13.556134,0.0,0.0,-7.451065,-1.764054,24.731638,306.21387,1800.1484,11.029434,1180.8163,1463.993,-3.7076204,2244.4958,1171.6871,-13.101269,0 days 00:02:13.018965632,0 days 00:02:13.038965632,ID47_20ms.csv
0 days 00:00:00.740000,0 days 00:00:00.760000,answer9,0.18680972,-16.123325,27.906357,0.027225925,-0.012083714,0.08415713,26.311102,13.170952,3.574154,4.459638,21.77487,0.0,0.0,-0.92557317,1.1010675,25.361122,296.25305,1567.2936,2.7130573,1288.4677,1170.3121,-15.396653,2304.7737,1211.9728,-21.546995,0 days 00:02:13.038965632,0 days 00:02:13.058965632,ID47_20ms.csv
0 days 00:00:00.760000,0 days 00:00:00.780000,answer9,0.19376,-16.313677,26.605505,0.0064547895,-0.012846998,0.06926704,26.6744,13.405816,9.370255,8.157803,24.562948,0.0,0.0,-0.11418182,0.73890626,25.608398,356.43155,1327.8312,-66.9643,1286.8468,1001.6036,-78.16718,2343.507,787.3953,-83.54396,0 days 00:02:13.058965632,0 days 00:02:13.078965632,ID47_20ms.csv
0 days 00:00:00.780000,0 days 00:00:00.800000,answer9,0.19885135,-15.289798,23.813196,0.05379678,-0.022165744,0.07966239,25.6197,10.235232,5.1496873,-1.6767756,0.0,0.0,0.0,0.0,0.0,0.0,524.8489,1444.1884,-201.0,1497.4203,971.0954,-201.0,2582.8425,688.3,-201.0,0 days 00:02:13.078965632,0 days 00:02:13.098965632,ID47_20ms.csv
0 days 00:00:00.800000,0 days 00:00:00.820000,answer9,0.19873913,-12.972735,21.25808,0.044755887,-0.01698914,0.07897688,22.076616,8.121638,1.8752079,-1.7479266,0.0,0.0,0.0,0.0,0.0,0.0,557.65607,1414.8695,-201.0,1541.9844,982.1592,-201.0,2672.7822,756.03424,-201.0,0 days 00:02:13.098965632,0 days 00:02:13.118965632,ID47_20ms.csv
0 days 00:00:00.820000,0 days 00:00:00.840000,answer9,0.20958196,-12.852325,24.264915,0.043259084,-0.014292105,0.06926911,23.099525,9.843141,1.1949084,1.8773757,0.0,0.0,0.0,0.0,0.0,0.0,390.7377,1179.0563,-201.0,1324.3131,928.1704,-201.0,2405.1624,789.5286,-201.0,0 days 00:02:13.118965632,0 days 00:02:13.138965632,ID47_20ms.csv
0 days 00:00:00.840000,0 days 00:00:00.860000,answer9,0.19783628,-13.564155,22.869925,0.050329536,-0.018813135,0.06203671,23.20778,11.663834,-1.9360132,-2.7178137,0.0,0.0,0.0,0.0,0.0,0.0,382.19058,1335.3502,-201.0,1272.455,1133.046,-201.0,2285.0305,882.8245,-201.0,0 days 00:02:13.138965632,0 days 00:02:13.158965632,ID47_20ms.csv
0 days 00:00:00.860000,0 days 00:00:00.880000,answer9,0.20343898,-11.93528,23.148148,0.03077387,-0.011795533,0.058155086,23.507376,9.553269,0.5830283,4.380366,0.0,0.0,0.0,0.0,0.0,0.0,374.26187,1265.037,-201.0,1277.964,928.6982,-201.0,2357.9954,766.69965,-201.0,0 days 00:02:13.158965632,0 days 00:02:13.178965632,ID47_20ms.csv
0 days 00:00:00.880000,0 days 00:00:00.900000,answer9,0.20218669,-10.733967,20.337439,0.037906796,-0.007468283,0.060689032,22.20543,7.437533,3.0901642,2.0319803,0.0,0.0,0.0,0.0,0.0,0.0,364.78003,1234.3685,-201.0,1280.2672,865.04767,-201.0,2406.385,658.7889,-201.0,0 days 00:02:13.178965632,0 days 00:02:13.198965632,ID47_20ms.csv
0 days 00:00:00.900000,0 days 00:00:00.920000,answer9,0.20212351,-11.139159,18.170692,0.03548881,-0.013450635,0.051747095,21.797928,5.7799582,2.5794165,-3.7162542,0.0,0.0,0.0,0.0,0.0,0.0,634.75,1432.7319,-201.0,1544.7329,1959.6289,-201.0,2461.828,806.42413,-201.0,0 days 00:02:13.198965632,0 days 00:02:13.218965632,ID47_20ms.csv
0 days 00:00:00.920000,0 days 00:00:00.940000,answer9,0.19711566,-12.254062,17.437895,0.015477877,-0.018585162,0.059104636,21.618906,7.2296033,6.361215,-0.27376208,0.0,0.0,0.0,0.0,0.0,0.0,428.09683,1326.1708,-201.0,1392.1935,1954.2296,-201.0,2164.3877,1089.4286,-201.0,0 days 00:02:13.218965632,0 days 00:02:13.238965632,ID47_20ms.csv
0 days 00:00:00.940000,0 days 00:00:00.960000,answer9,0.18849699,-9.877955,17.21977,0.022584228,-0.008497557,0.0505991,20.739426,4.558967,2.3170738,4.0571494,0.0,0.0,0.0,0.0,0.0,0.0,1131.872,1254.0466,-201.0,2140.8088,1094.9908,-201.0,3165.7117,669.0381,-201.0,0 days 00:02:13.238965632,0 days 00:02:13.258965632,ID47_20ms.csv
0 days 00:00:00,0 days 00:00:00.020000,answer10,0.87585324,-11.567947,14.853688,0.039132793,-0.023014499,0.07720208,17.051153,14.199542,43.81041,8.539979,26.094315,0.0,0.39944467,6.509805,-3.1599991,10.857094,352.1255,1105.031,-6.2567177,1648.6426,221.61792,-38.743675,2391.254,2096.9436,-20.273811,0 days 00:02:27.814481148,0 days 00:02:27.834481148,ID47_20ms.csv
0 days 00:00:00.020000,0 days 00:00:00.040000,answer10,0.8157775,-14.223895,18.798813,0.03211561,-0.02521929,0.2749168,15.704265,22.423319,44.44402,3.6446228,26.004293,0.01026179,0.49604154,6.711187,-3.1593182,11.458725,372.50583,1034.0736,-4.818883,1741.3623,151.77623,-38.18426,2528.5986,2575.2905,-19.436926,0 days 00:02:27.834481148,0 days 00:02:27.854481148,ID47_20ms.csv
0 days 00:00:00.040000,0 days 00:00:00.060000,answer10,0.7991126,-14.506808,18.1734,0.040800374,-0.027603274,0.30391565,13.423496,28.278017,45.95976,-1.1165911,25.87715,0.00977106,0.5365705,7.002474,-2.2433047,14.552986,373.93405,921.12006,-7.4886527,1792.3535,74.30012,-37.62062,2283.2578,1627.576,-24.284943,0 days 00:02:27.854481148,0 days 00:02:27.874481148,ID47_20ms.csv
0 days 00:00:00.060000,0 days 00:00:00.080000,answer10,0.66468316,-16.552233,20.678873,0.0353279,-0.028583169,0.2650216,12.446838,33.131878,45.412415,-0.46908823,26.701233,0.011749034,0.78834003,5.885612,-2.8393834,16.044935,380.44592,1037.0671,-11.383263,1909.8751,63.843975,-33.361134,2233.1006,3085.256,-30.267584,0 days 00:02:27.874481148,0 days 00:02:27.894481148,ID47_20ms.csv
0 days 00:00:00.080000,0 days 00:00:00.100000,answer10,0.69924814,-17.777761,24.574799,0.015987748,-0.02283143,0.39292917,16.796366,23.083344,35.558014,6.81737,28.245424,0.006059716,0.7177446,7.514071,-6.5813675,15.427033,354.0016,1194.0347,-11.792829,1624.1078,753.7082,-38.929245,2286.6897,1561.7686,-31.604898,0 days 00:02:27.894481148,0 days 00:02:27.914481148,ID47_20ms.csv
0 days 00:00:00.100000,0 days 00:00:00.120000,answer10,0.7258177,-22.094612,27.325266,0.053694073,-0.026151577,0.46606764,23.551407,26.231064,37.16318,2.7730753,28.60676,0.037030313,0.8690383,9.348016,-6.6387115,12.375751,401.4458,1165.8917,-10.834626,1500.8512,1661.2549,-41.669384,2185.875,412.01773,-29.849089,0 days 00:02:27.914481148,0 days 00:02:27.934481148,ID47_20ms.csv
0 days 00:00:00.120000,0 days 00:00:00.140000,answer10,0.7786248,-22.592096,28.647333,0.0503756,-0.029599361,0.2764608,23.712496,25.893698,38.112583,2.277558,28.451303,0.01838108,0.5584381,9.808066,-4.5949607,17.755632,561.1305,1314.5815,-19.717861,1918.4229,628.01935,-38.531586,2797.1516,639.95825,-34.7779,0 days 00:02:27.934481148,0 days 00:02:27.954481148,ID47_20ms.csv
0 days 00:00:00.140000,0 days 00:00:00.160000,answer10,0.67618746,-24.8386,29.559172,0.045347247,-0.029320002,0.19699925,27.277208,27.433329,36.93751,11.50224,28.076767,0.0037155573,0.5171186,9.721221,-3.3162003,27.15847,624.20465,1377.1362,-22.073235,2060.7126,412.37442,-42.004383,2998.3938,1059.3608,-43.652264,0 days 00:02:27.954481148,0 days 00:02:27.974481148,ID47_20ms.csv
0 days 00:00:00.160000,0 days 00:00:00.180000,answer10,0.55795765,-31.198664,38.373737,0.02668462,-0.026514428,0.14781968,33.902153,29.730453,27.576836,16.610683,27.680763,0.0056814477,0.43509495,9.06071,-6.198814,28.285828,648.36993,1374.2441,-27.104279,2011.9795,791.7613,-47.572155,2968.2356,1144.1763,-46.815308,0 days 00:02:27.974481148,0 days 00:02:27.994481148,ID47_20ms.csv
0 days 00:00:00.180000,0 days 00:00:00.200000,answer10,0.49812126,-33.72789,44.295612,0.03123077,-0.027171848,0.22799456,36.20749,32.04964,24.061129,15.404816,26.804901,0.010215349,0.35067025,6.9043617,-5.997023,29.28544,707.9571,1269.5734,-36.990112,1947.9688,902.4055,-42.433346,2936.3958,681.9856,-46.721832,0 days 00:02:27.994481148,0 days 00:02:28.014481148,ID47_20ms.csv
0 days 00:00:00.200000,0 days 00:00:00.220000,answer10,0.42624566,-31.00563,43.99214,0.012824732,-0.022642216,0.4318411,32.92172,31.07721,20.169348,18.330132,25.445246,0.00843923,0.231571,2.8717089,-5.65045,26.592299,487.7512,1266.3097,-11.652762,1627.6512,1039.702,-32.788647,2653.1504,1044.6671,-35.8047,0 days 00:02:28.014481148,0 days 00:02:28.034481148,ID47_20ms.csv
0 days 00:00:00.220000,0 days 00:00:00.240000,answer10,0.38333383,-23.106585,33.099533,0.006834918,-0.020780029,0.437144,27.300573,21.784185,21.333496,13.458454,22.31827,0.05975005,2.3042068,-1.6474838,-3.3651226,23.81122,368.07748,1147.9451,12.667787,1451.7081,850.8281,-17.424395,2377.3635,1012.10345,-19.019331,0 days 00:02:28.034481148,0 days 00:02:28.054481148,ID47_20ms.csv
0 days 00:00:00.240000,0 days 00:00:00.260000,answer10,0.46766654,-21.403511,28.885958,0.08242828,-0.021914609,0.45870528,28.263212,16.174976,20.169998,5.837154,16.185827,0.20429502,3.6670573,-2.4918337,11.552585,23.290796,381.30188,1155.796,27.327162,1489.9044,948.8343,4.973556,2326.3936,997.801,0.38713613,0 days 00:02:28.054481148,0 days 00:02:28.074481148,ID47_20ms.csv
0 days 00:00:00.260000,0 days 00:00:00.280000,answer10,0.42728803,-16.041243,24.621147,0.09767314,-0.01600168,0.36342642,24.271118,8.620232,24.142649,12.860316,16.383057,0.44207415,4.3201227,-1.0921644,16.400536,21.96161,311.61124,1200.1906,11.058964,1391.6078,761.1821,-1.946653,2334.879,762.3804,-5.3945446,0 days 00:02:28.074481148,0 days 00:02:28.094481148,ID47_20ms.csv
0 days 00:00:00.280000,0 days 00:00:00.300000,answer10,0.2895163,-15.600365,25.373655,0.021798385,-0.01388828,0.20065545,23.52912,10.729459,20.311846,17.240519,0.0,0.0,0.0,0.0,0.0,0.0,302.02063,1257.1141,-135.8686,1347.0936,774.83575,-136.92561,2315.501,720.13995,-136.09377,0 days 00:02:28.094481148,0 days 00:02:28.114481148,ID47_20ms.csv
0 days 00:00:00.300000,0 days 00:00:00.320000,answer10,0.4576137,-9.771153,20.359459,0.030742062,-0.012175879,0.23619236,17.74497,2.3334026,14.670575,2.9537592,0.0,0.0,0.0,0.0,0.0,0.0,331.61035,1297.5361,-140.35168,1346.9891,826.8894,-139.37074,2377.64,821.97186,-139.92268,0 days 00:02:28.114481148,0 days 00:02:28.134481148,ID47_20ms.csv
0 days 00:00:00.320000,0 days 00:00:00.340000,answer10,0.9995845,1.1020955,5.0267925,0.088891625,-0.015334357,0.54519606,4.545629,-3.0861342,12.565609,-6.4415874,29.300467,0.0,0.0,2.5944602,-8.484445,6.714854,592.08105,994.9839,-23.25562,1777.4872,600.88934,-23.28444,2775.2373,977.0244,-24.609125,0 days 00:02:28.134481148,0 days 00:02:28.154481148,ID47_20ms.csv
0 days 00:00:00.340000,0 days 00:00:00.360000,answer10,0.64149547,-11.96009,18.93012,0.06663789,-0.012966218,0.56397486,16.798845,11.996067,17.543314,9.599723,29.41715,0.0,0.0,8.655621,-4.4332232,16.002157,290.3517,1268.0918,-15.060959,1359.8574,674.6454,-27.081268,2436.4158,688.8589,-32.93863,0 days 00:02:28.154481148,0 days 00:02:28.174481148,ID47_20ms.csv
0 days 00:00:00.360000,0 days 00:00:00.380000,answer10,0.7058603,-19.964796,32.4772,0.05772377,-0.023516992,0.39197013,31.837677,13.146632,11.902108,7.1413994,29.016878,0.009206629,1.7509619,8.563953,-4.506301,20.738005,394.23917,1364.8948,-12.8844,1390.2355,1106.1703,-23.381302,2455.3782,1177.5928,-38.128708,0 days 00:02:28.174481148,0 days 00:02:28.194481148,ID47_20ms.csv
0 days 00:00:00.380000,0 days 00:00:00.400000,answer10,0.8276815,-16.609684,36.36378,0.049904007,-0.021739105,0.28475747,35.04967,13.856349,-2.1805904,-0.78035337,28.843008,0.010942176,0.7096823,8.112142,-5.2622766,24.66075,403.25244,1372.1715,-12.647885,1273.7094,1112.6385,-16.56028,2473.9119,1158.2319,-42.570908,0 days 00:02:28.194481148,0 days 00:02:28.214481148,ID47_20ms.csv
0 days 00:00:00.400000,0 days 00:00:00.420000,answer10,0.80635214,-15.860725,36.192844,0.043305878,-0.03223723,0.31463102,34.499973,17.62132,-3.9044025,-4.816095,29.958336,0.006746273,0.95616484,6.2889514,-1.0299374,26.252039,385.12817,1299.1064,-11.860011,1188.3159,1006.7508,-21.331556,2319.6638,894.5289,-42.719448,0 days 00:02:28.214481148,0 days 00:02:28.234481148,ID47_20ms.csv
0 days 00:00:00.420000,0 days 00:00:00.440000,answer10,0.6890807,-20.056934,38.11111,0.08227366,-0.038079623,0.40537563,35.31207,21.00569,-0.68719393,-5.276549,31.916052,0.0057526715,0.9258399,7.2979712,17.039885,42.128654,786.59863,1312.9208,-8.910321,1750.29,1133.9677,-37.013508,2921.4265,549.1053,-45.16858,0 days 00:02:28.234481148,0 days 00:02:28.254481148,ID47_20ms.csv
0 days 00:00:00.440000,0 days 00:00:00.460000,answer10,0.84615105,-19.508131,40.228245,0.1225547,-0.039184153,0.62011915,41.11701,20.410334,-5.46446,-16.485884,32.702938,0.059023466,1.1490589,9.213782,21.629,46.14467,765.58936,1380.6376,0.0,1881.001,1290.2347,-32.507046,3045.9739,820.9072,-43.84849,0 days 00:02:28.254481148,0 days 00:02:28.274481148,ID47_20ms.csv
0 days 00:00:00.460000,0 days 00:00:00.480000,answer10,0.92681104,-21.279648,41.658344,0.0873124,-0.03932078,0.60920006,44.117477,17.93178,-8.262143,-19.990025,33.549183,0.011765002,0.6072666,8.844637,23.229311,42.973873,1026.5385,1245.9908,-15.560794,2161.7212,1606.517,-41.70833,3512.583,626.9649,-39.959427,0 days 00:02:28.274481148,0 days 00:02:28.294481148,ID47_20ms.csv
0 days 00:00:00.480000,0 days 00:00:00.500000,answer10,0.79529554,-23.317236,39.785046,0.097688355,-0.028113985,0.6659713,41.58928,14.497544,-4.69112,-14.541878,34.48497,0.013435175,0.61110103,8.736786,28.089727,42.31632,565.57965,1392.6683,-5.9440804,1349.6733,1224.6705,-31.759262,2590.987,719.8752,-40.99417,0 days 00:02:28.294481148,0 days 00:02:28.314481148,ID47_20ms.csv
0 days 00:00:00.500000,0 days 00:00:00.520000,answer10,0.6091586,-25.678873,39.208447,0.10548527,-0.01763183,0.5376485,39.710976,16.584343,1.8717362,-9.566172,35.141872,0.01969959,1.4527019,9.193036,31.149231,42.158497,382.6958,1570.7891,0.23249786,1146.0548,1336.1497,-31.120667,2282.996,1025.3873,-41.925995,0 days 00:02:28.314481148,0 days 00:02:28.334481148,ID47_20ms.csv
0 days 00:00:00.520000,0 days 00:00:00.540000,answer10,0.43676934,-27.193308,38.641666,0.09292835,-0.02430074,0.40316865,36.219875,21.249313,3.8835752,-8.4007225,35.71248,0.016035546,1.6138958,6.719443,25.61155,32.644455,406.2816,1715.0117,-3.3721325,1152.2351,1587.5182,-28.721804,2247.1426,1293.0312,-36.01659,0 days 00:02:28.334481148,0 days 00:02:28.354481148,ID47_20ms.csv
0 days 00:00:00.540000,0 days 00:00:00.560000,answer10,0.29245424,-18.46081,31.89074,0.070763215,-0.016880142,0.24849619,28.658155,13.762004,4.132811,1.531032,0.0,0.0,0.0,0.0,0.0,0.0,624.07104,1403.8696,-136.31526,1670.5576,1228.5758,-144.139,2600.2083,1203.3646,-145.35442,0 days 00:02:28.354481148,0 days 00:02:28.374481148,ID47_20ms.csv
0 days 00:00:00.560000,0 days 00:00:00.580000,answer10,0.23014514,-13.9669485,25.329615,0.052860375,-0.009349623,0.09678971,24.025276,9.919501,10.0195055,5.936293,0.0,0.0,0.0,0.0,0.0,0.0,345.9255,1279.4479,-201.0,1338.7365,877.9128,-201.0,2357.0925,837.79517,-201.0,0 days 00:02:28.374481148,0 days 00:02:28.394481148,ID47_20ms.csv
0 days 00:00:00.580000,0 days 00:00:00.600000,answer10,0.21871495,-10.098005,18.719315,0.024349755,-0.0114800185,0.067742564,22.695328,3.443003,4.9665027,6.2007103,34.87484,0.0,1.0838411,2.1187356,17.411125,20.797081,276.2147,1596.6786,0.0,1252.5435,1161.7252,-86.48163,2164.2402,937.78613,-80.945946,0 days 00:02:28.394481148,0 days 00:02:28.414481148,ID47_20ms.csv
0 days 00:00:00.600000,0 days 00:00:00.620000,answer10,0.60911775,-6.1850853,10.544868,0.057543475,-0.011564859,0.34940544,16.63389,-3.2966454,3.4033744,-4.720559,35.020435,0.08837867,2.287425,6.638756,15.397412,27.42661,1032.9484,1806.943,-32.09061,1723.8988,1810.0742,-33.64427,2665.3066,803.2559,-32.21776,0 days 00:02:28.414481148,0 days 00:02:28.434481148,ID47_20ms.csv
0 days 00:00:00.620000,0 days 00:00:00.640000,answer10,1.2565655,-16.557816,25.284266,0.09650495,-0.020078292,1.4212135,24.422335,5.362391,13.85963,-11.626082,36.27505,0.10337683,2.6735365,8.236988,16.411795,27.940445,679.06866,1388.3724,0.0,1779.0659,1588.1157,-33.69757,2608.1697,1198.0979,-39.75559,0 days 00:02:28.434481148,0 days 00:02:28.454481148,ID47_20ms.csv
0 days 00:00:00.640000,0 days 00:00:00.660000,answer10,1.2959507,-24.692038,36.399277,0.08459911,-0.021922382,1.8235375,32.73665,9.015998,16.177473,-6.213444,38.098644,0.1272886,1.9480313,11.833833,12.365838,33.93938,605.8868,1980.5436,-20.792067,1718.7262,1355.667,-38.68571,2816.8665,1398.5918,-49.02443,0 days 00:02:28.454481148,0 days 00:02:28.474481148,ID47_20ms.csv
0 days 00:00:00.660000,0 days 00:00:00.680000,answer10,1.2924949,-28.820833,41.729816,0.0890061,-0.02475963,1.5947906,36.264736,12.311404,14.984035,-12.0190115,38.032307,0.06816486,0.3789166,14.385137,12.440243,37.820496,717.5698,1928.3317,-21.703821,1835.542,1256.7407,-42.69098,2947.3557,894.45917,-51.324314,0 days 00:02:28.474481148,0 days 00:02:28.494481148,ID47_20ms.csv
0 days 00:00:00.680000,0 days 00:00:00.700000,answer10,1.3722366,-32.328506,45.152073,0.08331909,-0.03060581,0.8502705,39.48045,14.822388,17.234167,-16.776226,38.137653,0.008307446,0.43223014,14.95766,10.480361,35.89142,782.0205,1250.3553,-24.331238,1944.7074,980.6154,-43.17874,3028.084,783.0839,-49.742294,0 days 00:02:28.494481148,0 days 00:02:28.514481148,ID47_20ms.csv
0 days 00:00:00.700000,0 days 00:00:00.720000,answer10,1.4501909,-33.2864,45.39984,0.086657315,-0.033845507,0.49157012,38.636894,19.566233,16.53158,-20.49983,38.402805,0.0037590864,0.27220634,15.0808325,8.555158,34.04804,777.1299,1076.7296,-23.029465,1912.8451,898.35547,-37.93488,2955.5,613.2937,-48.52235,0 days 00:02:28.514481148,0 days 00:02:28.534481148,ID47_20ms.csv
0 days 00:00:00.720000,0 days 00:00:00.740000,answer10,1.5827274,-30.539015,45.33891,0.06935801,-0.0350183,0.60068816,39.895702,12.845505,12.119671,-19.231901,38.54037,0.004843807,0.32617328,15.040105,8.792768,30.789078,815.6362,1172.9962,-22.989525,1901.8802,1003.6462,-32.996902,2976.7336,909.478,-44.985836,0 days 00:02:28.534481148,0 days 00:02:28.554481148,ID47_20ms.csv
0 days 00:00:00.740000,0 days 00:00:00.760000,answer10,1.7209543,-28.058449,42.910336,0.06290405,-0.02678903,0.37399223,40.0184,8.349273,12.566674,-11.371513,38.493183,0.004880208,0.16368054,14.293149,9.426368,32.548008,779.9365,1251.9556,-23.075523,1752.0468,815.8889,-34.12106,2982.9187,637.2456,-46.197163,0 days 00:02:28.554481148,0 days 00:02:28.574481148,ID47_20ms.csv
0 days 00:00:00.760000,0 days 00:00:00.780000,answer10,1.7332501,-28.233484,42.055508,0.050072104,-0.027030924,0.4473633,39.029556,12.713672,12.818154,-8.463314,38.273903,0.007541798,0.4400902,13.576291,10.141517,33.184177,798.9788,1231.9218,-23.20151,1833.8934,857.26416,-40.115646,3072.384,620.4177,-46.24417,0 days 00:02:28.574481148,0 days 00:02:28.594481148,ID47_20ms.csv
